book_id,goodreads_book_id,authors,original_publication_year,title,language_code
5720,19286623,Kylie Scott,2014.0,"Lead (Stage Dive, #3)",eng
5721,862350,Kelley Armstrong,2007.0,"No Humans Involved (Women of the Otherworld, #7)",eng
5722,298568,"Joseph Delaney, Patrick  Arrasmith",2007.0,"Night of the Soul Stealer (The Last Apprentice / Wardstone Chronicles, #3)",
5723,56465,Gavin de Becker,1997.0,The Gift of Fear: Survival Signals That Protect Us from Violence,
5724,7124475,Jennifer Echols,2010.0,"Endless Summer (The Boys Next Door, #1-2)",eng
5725,8229399,Lincoln Peirce,2010.0,"Big Nate Strikes Again (Big Nate Novels, #2)",eng
5726,27821486,Mary Kubica,2016.0,Don't You Cry,
5727,49245,Willard F. Harley Jr.,1986.0,"His Needs, Her Needs: Building an Affair-Proof Marriage",eng
5728,31313,Nora Roberts,2006.0,"Dance of the Gods (Circle Trilogy, #2)",eng
5729,7129598,Kelly Creagh,2010.0,"Nevermore (Nevermore, #1)",eng
5730,45967,"Sadegh Hedayat, D.P. Costello",1937.0,The Blind Owl,eng
5731,6871646,"Eric Litwin, James Dean",2010.0,Pete the Cat: I Love My White Shoes,eng
5732,7640705,"Jonathan Stroud, Simon  Jones",2010.0,"The Ring of Solomon (Bartimaeus, #0.5)",eng
5733,125553,R.L. Stine,1992.0,"Welcome to Dead House (Goosebumps, #1)",eng
5734,142900,Louise Erdrich,2003.0,The Master Butchers Singing Club,
5735,400924,Glen Cook,1986.0,"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)",eng
5736,22522202,Abbi Glines,2015.0,"Until Friday Night (The Field Party, #1)",eng
5737,5179,Melinda Haynes,1999.0,Mother of Pearl,eng
5738,25814512,Chris Cleave,2016.0,Everyone Brave is Forgiven,eng
5739,7682,Michael Crichton,1975.0,The Great Train Robbery,
5740,59889,Danielle Steel,2003.0,Safe Harbour,
5741,297134,Kristin Hannah,2004.0,The Things We Do for Love,eng
5742,13927,Juliet Marillier,2000.0,"Son of the Shadows (Sevenwaters, #2)",eng
5743,41689,Ken Follett,1980.0,The Key to Rebecca,eng
5744,9581001,Chloe Neill,2011.0,"Hard Bitten (Chicagoland Vampires, #4)",eng
5745,120231,"Ina Garten, Maura McEvoy",2002.0,Barefoot Contessa Family Style: Easy Ideas and Recipes That Make Everyone Feel Like Family,eng
5746,18331807,Fisher Amelie,2012.0,"Vain (The Seven Deadly, #1)",eng
5747,32767,"H.P. Lovecraft, China Miéville, S.T. Joshi",1936.0,At the Mountains of Madness,eng
5748,17781,Nora Roberts,2000.0,"Heart of the Sea (Gallaghers of Ardmore / Irish Trilogy, #3)",eng
5749,3373198,Lara Adrian,2008.0,"Veil of Midnight (Midnight Breed, #5)",eng
5750,98807,James Rollins,1999.0,Subterranean,eng
5751,39045,Allison Pearson,2001.0,I Don't Know How She Does It,eng
5752,102958,"Garth Ennis, Steve Dillon",2001.0,"Preacher, Volume 9: Alamo",eng
5753,22733729,Becky  Chambers,2014.0,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",eng
5754,17961,"Jorge Luis Borges, Andrew Hurley",1998.0,Collected Fictions,eng
5755,266607,Holly Black,2002.0,Valiant (Modern Faerie Tales #2),eng
5756,270521,John le Carré,1989.0,The Russia House,
5757,6905534,Jennifer Lynn Barnes,2010.0,"Raised by Wolves (Raised by Wolves, #1)",eng
5758,43924,Harlan Coben,2006.0,Promise Me (Myron Bolitar #8),eng
5759,6934395,L.J. Smith,2011.0,"Midnight (The Vampire Diaries: The Return, #3)",eng
5760,84146,Sherrilyn Kenyon,2006.0,"Dark Side of the Moon (Dark-Hunter #9, Were-Hunter #3)",eng
5761,522525,"Carol Tavris, Elliot Aronson",2007.0,"Mistakes Were Made (But Not by Me): Why We Justify Foolish Beliefs, Bad Decisions, and Hurtful Acts",eng
5762,13765729,T.R. Ragan,2011.0,Abducted (Lizzy Gardner #1),eng
5763,10577,"Richard Bachman, Stephen King",1981.0,Roadwork,eng
5764,198331,Clive Cussler,2001.0,"Valhalla Rising (Dirk Pitt, #16)",eng
5765,49234,Jared Diamond,1991.0,The Third Chimpanzee: The Evolution and Future of the Human Animal,eng
5766,2830067,Dennis Lehane,2008.0,The Given Day (Coughlin #1),eng
5767,760168,"Gina Mayer, Mercer Mayer",1994.0,Just Me in the Tub (Mercer Mayer's Little Critter),
5768,16096514,Nicole  Williams,2013.0,"Crush (Crash, #3)",eng
5769,8429687,Mira Grant,2011.0,"Deadline (Newsflesh Trilogy, #2)",eng
5770,3675828,Harlan Coben,2009.0,Long Lost  (Myron Bolitar #9),eng
5771,21722,Karin Slaughter,2005.0,"Faithless (Grant County, #5)",eng
5772,142292,Jill Bolte Taylor,2006.0,My Stroke of Insight: A Brain Scientist's Personal Journey,eng
5773,138395,"Robert Kirkman, Charlie Adlard, Cliff Rathburn",2007.0,"The Walking Dead, Vol. 06: This Sorrowful Life",eng
5774,3300,"Isabel Allende, Margaret Sayers Peden",2006.0,Inés of My Soul,eng
5775,32442,Dean Koontz,1991.0,Cold Fire,
5776,18295858,Emma Donoghue,2014.0,Frog Music,eng
5777,15888,Iain Pears,1997.0,An Instance of the Fingerpost,eng
5778,1499340,Donny Dhirgantoro,2005.0,5 cm,ind
5779,61329,"Geoffrey A. Moore, Regis McKenna",1991.0,Crossing the Chasm: Marketing and Selling High-Tech Products to Mainstream Customers,eng
5780,1881621,Peach-Pit,2006.0,"Shugo Chara!, Vol. 1: Who Do You Want to Be? (Shugo Chara!, #1)",
5781,43926,Harlan Coben,2005.0,The Innocent,eng
5782,76688,Isaac Asimov,1985.0,Robots and Empire (Robot #4),eng
5783,5130,Aldous Huxley,1962.0,Island,eng
5784,1662160,Neil Shubin,2008.0,Your Inner Fish: A Journey into the 3.5-Billion-Year History of the Human Body,
5785,123933,Jean-Paul Sartre,1944.0,No Exit,eng
5786,324748,Seth Godin,2007.0,The Dip: A Little Book That Teaches You When to Quit (and When to Stick),
5787,11566956,Alison Bechdel,2012.0,Are You My Mother?,eng
5788,1433337,Bob Ong,2001.0,ABNKKBSNPLAKo?! (Mga Kwentong Chalk ni Bob Ong),fil
5789,10762697,Robin Hobb,2011.0,The Farseer Trilogy (Farseer Trilogy #1-3),eng
5790,152695,Elin Hilderbrand,2005.0,The Blue Bistro,eng
5791,12043770,Darynda Jones,2012.0,"Third Grave Dead Ahead (Charley Davidson, #3)",eng
5792,28635,"Milan Kundera, Linda Asher",1997.0,Identity,eng
5793,21569527,Mary E. Pearson,2015.0,"The Heart of Betrayal (The Remnant Chronicles, #2)",eng
5794,4373,Loung Ung,2000.0,First They Killed My Father: A Daughter of Cambodia Remembers,eng
5795,11166889,"Owen  West, Dean Koontz",1980.0,The Funhouse,eng
5796,36076,Stephen M.R. Covey,2006.0,The Speed of Trust: The One Thing that Changes Everything,eng
5797,43342,Mary Higgins Clark,1998.0,You Belong To Me,eng
5798,43255,Betty Mahmoody,1987.0,Not Without My Daughter,eng
5799,759900,Lisa Gardner,2003.0,"The Killing Hour (Quincy & Rainie, #4)",eng
5800,96977,Piers Anthony,1979.0,"Castle Roogna (Xanth, #3)",eng
5801,571555,Mary Higgins Clark,1989.0,While My Pretty One Sleeps,eng
5802,178599,Joseph Kesselring,1939.0,Arsenic and Old Lace,
5803,263171,Ellen Schreiber,2007.0,"Dance with a Vampire (Vampire Kisses, #4)",eng
5804,529626,Ken Kesey,1964.0,Sometimes a Great Notion,
5805,58890,Tamora Pierce,1998.0,"Tris's Book (Circle of Magic, #2)",eng
5806,7785194,Sam Harris,2010.0,The Moral Landscape: How Science Can Determine Human Values,eng
5807,11450591,Darcie Chan,2014.0,The Mill River Recluse,eng
5808,3381,Douglas Coupland,2003.0,Hey Nostradamus!,eng
5809,10836,Jon Lee Anderson,1997.0,Che Guevara: A Revolutionary Life,eng
5810,24766,Scott Westerfeld,2004.0,"The Secret Hour (Midnighters, #1)",eng
5811,15745371,C.C. Hunter,2014.0,"Chosen at Nightfall (Shadow Falls, #5)",eng
5812,587666,Paulo Coelho,2000.0,Like the Flowing River ,eng
5813,1113545,Brandon Mull,2007.0,"The Candy Shop War (The Candy Shop War, #1)",
5814,11915,Kelley Armstrong,2006.0,"Broken (Women of the Otherworld, #6)",eng
5815,3112850,Maggie Stiefvater,2008.0,"Lament: The Faerie Queen's Deception (Books of Faerie, #1)",eng
5816,417780,"Verna Aardema, Leo Dillon, Diane Dillon",1975.0,Why Mosquitoes Buzz in People's Ears,
5817,21064599,Sophie Kinsella,2014.0,"Shopaholic to the Stars (Shopaholic, #7)",eng
5818,114133,Nora Roberts,2007.0,High Noon,eng
5819,17557913,Tom Rob Smith,2014.0,The Farm,eng
5820,18528190,Rebecca Solnit,2014.0,Men Explain Things to Me,eng
5821,17201104,Kristen Proby,2013.0,"Rock with Me (With Me in Seattle, #4)",eng
5822,7128341,"Carlos Ruiz Zafón, Lucia Graves",1986.0,"The Prince of Mist (Niebla, #1)",eng
5823,1409344,Alfred Uhry,1986.0,Driving Miss Daisy,eng
5824,22457201,Meredith Wild,2013.0,"Hardpressed (Hacker, #2)",eng
5825,172691,J.D. Robb,1999.0,"Conspiracy in Death (In Death, #8)",eng
5826,7053,Alexander McCall Smith,2004.0,"In the Company of Cheerful Ladies (No. 1 Ladies' Detective Agency, #6)",eng
5827,8296,"Laura Ingalls Wilder, Garth Williams",1953.0,"The First Four Years  (Little House, #9)",eng
5828,9293020,R.D. Ronald,2010.0,The Elephant Tree,eng
5829,128757,Kathy Reichs,2007.0,"Bones to Ashes (Temperance Brennan, #10)",eng
5830,19351490,"Jacob Grimm, Wilhelm Grimm, منى الخميسي",1857.0,Grimm's Fairy Tales,eng
5831,262731,"Allan Pease, Barbara Pease",2004.0,The Definitive Book of Body Language,eng
5832,11262424,Tammara Webber,2011.0,"Between the Lines (Between the Lines, #1)",eng
5833,72659,Farley Mowat,1963.0,Never Cry Wolf,eng
5834,8437913,"James Patterson, Michael Ledwidge",2010.0,"Tick Tock (Michael Bennett, #4)",eng
5835,6340471,Michelle Moran,2009.0,Cleopatra's Daughter,eng
5836,281350,Kathy Reichs,2002.0,"Grave Secrets (Temperance Brennan, #5)",eng
5837,16280678,Kevin Hearne,2014.0,"Shattered (The Iron Druid Chronicles, #7)",eng
5838,2102600,John Scalzi,2008.0,"Zoe's Tale (Old Man's War, #4)",eng
5839,206197,Brad Thor,2007.0,"The First Commandment (Scot Harvath, #6)",eng
5840,5289,"Oscar Wilde, Merlin Holland",1908.0,Complete Works of Oscar Wilde,eng
5841,24019,"Cook's Illustrated Magazine, John Burgoyne, Carl Tremblay",1995.0,The New Best Recipe,
5842,23308084,Renee Ahdieh,2016.0,"The Rose & the Dagger (The Wrath & the Dawn, #2)",eng
5843,23164927,Peter Clines,2015.0,The Fold,eng
5844,24586590,Louise Penny,2015.0,The Nature of the Beast (Chief Inspector Armand Gamache #11),eng
5845,56157,Laura C. Schlessinger,2003.0,The Proper Care and Feeding of Husbands,
5846,4789801,Ted Dekker,2009.0,"Green: The Beginning and the End (The Circle, #0)",eng
5847,7352220,Yana Toboso,2007.0,"Black Butler, Vol. 3 (Black Butler, #3)",ind
5848,16043804,Michael J. Sullivan,2013.0,"The Crown Tower (The Riyria Chronicles, #1)",eng
5849,8477057,"Fábio Moon, Gabriel Bá, Craig Thompson, Dave Stewart, Sean Konot",2011.0,Daytripper,eng
5850,6357022,Cherise Sinclair,2009.0,"Club Shadowlands (Masters of the Shadowlands, #1)",eng
5851,6282753,"Orhan Pamuk, Maureen Freely",2008.0,The Museum of Innocence,eng
5852,28815371,Brit Bennett,2016.0,The Mothers,eng
5853,406373,"Johann Wolfgang von Goethe, Walter Kaufmann",1832.0,Faust,eng
5854,16172634,Cora Carmack,2013.0,"Faking It (Losing It, #2)",eng
5855,106131,Jenny Nimmo,2005.0,"Charlie Bone and the Castle of Mirrors (The Children of the Red King, #4)",
5856,12667194,Shelly Crane,2011.0,"Accordance (Significance, #2)",eng
5857,8130839,Andrea Cremer,2012.0,Bloodrose (Nightshade #3; Nightshade World #6),eng
5858,16297,Agatha Christie,1936.0,"Cards on the Table (Hercule Poirot, #15)",eng
5859,13547289,Rachel Renée Russell,2012.0,"Tales from a Not-So-Smart Miss Know-It-All (Dork Diaries, #5)",eng
5860,89551,Beverly Cleary,1980.0,"Ramona and Her Mother (Ramona, #5)",eng
5861,16363,Agatha Christie,1938.0,"Appointment with Death (Hercule Poirot, #19)",eng
5862,73064,Susan Elizabeth Phillips,2004.0,"Natural Born Charmer (Chicago Stars, #7)",eng
5863,30852,Maxine Hong Kingston,1975.0,The Woman Warrior,eng
5864,327194,"Masha, Marie Simchow Stern",1942.0,Three Little Kittens,eng
5865,38503,Charles Bukowski,1978.0,Tales of Ordinary Madness,eng
5866,18115061,Samantha Young,2014.0,"Before Jamaica Lane (On Dublin Street, #3)",eng
5867,478894,Terry Brooks,1979.0,"The Sword of Shannara Trilogy (Shannara, #1-3)",
5868,23492661,Taylor Jenkins Reid,2015.0,Maybe in Another Life,
5869,15802944,Glennon Doyle Melton,2013.0,"Carry On, Warrior: Thoughts on Life Unarmed",eng
5870,736131,"Arthur Conan Doyle, David Timson",1914.0,The Valley of Fear,eng
5871,3094593,Nora Roberts,2008.0,"The Pagan Stone (Sign of Seven, #3)",eng
5872,9748274,Charles Dickens,,A Tale of Two Cities / Great Expectations,eng
5873,44644,Stephen R. Covey,1991.0,Principle-Centered Leadership,eng
5874,2570856,Larry Correia,2009.0,"Monster Hunter International (Monster Hunter International, #1)",eng
5875,11431896,Rae Carson,2013.0,"The Bitter Kingdom (Fire and Thorns, #3)",eng
5876,19674,Tom Clancy,2003.0,"The Teeth of the Tiger (Jack Ryan Universe, #12)",eng
5877,61958,Anne McCaffrey,1983.0,"Moreta: Dragonlady of Pern (Pern, #7)",eng
5878,437885,Diane Muldrow,1992.0,Frosty the Snowman (Frosty the Snowman),
5879,102957,"Garth Ennis, Steve Dillon, Peter Snejbjerg",1999.0,"Preacher, Volume 6: War in the Sun",eng
5880,40158,Megan Whalen Turner,2000.0,"The Queen of Attolia (The Queen's Thief, #2)",
5881,16842,Christopher Isherwood,1964.0,A Single Man,eng
5882,13529055,Christopher Hitchens,2012.0,Mortality,eng
5883,312050,Chris d'Lacey,2003.0,"Icefire (The Last Dragon Chronicles, #2)",eng
5884,30831912,Neil Gaiman,2017.0,Norse Mythology,eng
5885,49251,Stephen E. Ambrose,1997.0,Citizen Soldiers: The U. S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany,
5886,107774,Julie Garwood,1987.0,Honor's Splendour,eng
5887,10757771,Kody Keplinger,2011.0,Shut Out,eng
5888,16102880,A. Meredith Walters,2012.0,"Bad Rep (Bad Rep, #1)",eng
5889,59813,Nora Roberts,2006.0,"Valley of Silence (Circle Trilogy, #3)",eng
5890,207034,Jeanne DuPrau,2006.0,"The Prophet of Yonwood (Book of Ember, #3)",eng
5891,20800147,James Patterson,2014.0,"Hope to Die (Alex Cross, #22)",eng
5892,6294553,"Kresley Cole, Gena Showalter",2009.0,"Deep Kiss of Winter (Includes: Immortals After Dark, #8; Alien Huntress, #3.5)",eng
5893,15944406,"Holly Black, Eliza Wheeler",2013.0,Doll Bones,eng
5894,11057626,Patricia Cornwell,2011.0,"Red Mist (Kay Scarpetta, #19)",eng
5895,11277218,Alan Bradley,2011.0,"I Am Half-Sick of Shadows (Flavia de Luce, #4)",eng
5896,12881141,Kristen Ashley,2011.0,"Wild Man (Dream Man, #2)",eng
5897,23129410,"Joseph Fink, Jeffrey Cranor",2015.0,Welcome to Night Vale,eng
5898,299384,"Michael Teitelbaum, Walt Disney Company",1986.0,Sleeping Beauty: a Little Golden Book (Disney Princess),eng
5899,110385,Julia Quinn,2001.0,"An Offer From a Gentleman (Bridgertons, #3)",eng
5900,18304322,Julie   Murphy,2015.0,"Dumplin' (Dumplin', #1)",eng
5901,23533039,Ann Leckie,2015.0,Ancillary Mercy (Imperial Radch #3),eng
5902,8038219,Gena Showalter,2011.0,The Darkest Surrender  (Lords of the Underworld #8),eng
5903,11563,Stephen King,1981.0,Danse Macabre,eng
5904,15762657,Gina L. Maxwell,2012.0,"Seducing Cinderella (Fighting for Love, #1)",eng
5905,28184,Alexander McCall Smith,2006.0,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)",eng
5906,104734,"Eve Ensler, Gloria Steinem",1996.0,The Vagina Monologues,
5907,31244,Charles Dickens,1865.0,Our Mutual Friend,eng
5908,531262,Evelyn Waugh,1934.0,A Handful of Dust,eng
5909,95608,Francine Rivers,1999.0,Leota's Garden,eng
5910,6532496,Barbara Delinsky,2009.0,Not My Daughter,
5911,50618,Paul Auster,2002.0,The Book of Illusions,eng
5912,112756,Karen Marie Moning,1999.0,"To Tame a Highland Warrior (Highlander, #2)",eng
5913,171020,Wendy Mass,2005.0,A Mango-Shaped Space,eng
5914,41950,Maeve Binchy,2002.0,Quentins,
5915,304,"George Eliot, Edmund White",1876.0,Daniel Deronda,eng
5916,27161845,Elin Hilderbrand,2016.0,Here's to Us,eng
5917,7203690,Susan Mallery,2010.0,"Chasing Perfect (Fool's Gold, #1)",eng
5918,97632,Plum Sykes,2006.0,The Debutante Divorcee,eng
5919,265205,"Anonymous, Ronald A. Beers, Ronald A. Beers",1992.0,Life Application Study Bible: NIV,eng
5920,39028,"Douglas Preston, Lincoln Child",2007.0,"The Wheel of Darkness (Pendergast, #8)",eng
5921,25733990,Sylvain Neuvel,2016.0,"Sleeping Giants (Themis Files, #1)",eng
5922,15795628,Julianne Donaldson,2013.0,Blackmoore,eng
5923,47720,"Neil Gaiman, Barron Storey, Bill Sienkiewicz, Glenn Fabry, Dave McKean, P. Craig Russell, Milo Manara, Miguelanxo Prado, Frank Quitely, Todd Klein",2003.0,The Sandman: Endless Nights,eng
5924,202292,Olivia Goldsmith,1992.0,The First Wives Club,eng
5925,250729,Maggie O'Farrell,2006.0,The Vanishing Act of Esme Lennox,eng
5926,550720,Sarah Waters,2006.0,The Night Watch,eng
5927,21853645,Jeffrey Archer,2015.0,"Mightier Than the Sword (The Clifton Chronicles, #5)",eng
5928,31331,Anne Rice,2003.0,"Blood Canticle (The Vampire Chronicles, #10)",eng
5929,13060,Carl Hiaasen,2006.0,Nature Girl,eng
5930,11553,Robert McCammon,1991.0,Boy's Life,eng
5931,20563,"George Eliot, Joanna Trollope, Hugh Osborne",1859.0,Adam Bede,
5932,16235,Chitra Banerjee Divakaruni,1997.0,Sister of My Heart,eng
5933,3181564,"Yōko Ogawa, Stephen Snyder",2003.0,The Housekeeper and the Professor,eng
5934,102525,Sue Grafton,1991.0,"H is for Homicide (Kinsey Millhone, #8)",eng
5935,221059,Douglas Coupland,2006.0,JPod,eng
5936,32437,Dean Koontz,2003.0,The Face,eng
5937,2714607,Niall Ferguson,2007.0,The Ascent of Money: A Financial History of the World,eng
5938,20697471,Jim Gaffigan,2014.0,Food: A Love Story,eng
5939,18079527,Laurie Halse Anderson,2014.0,The Impossible Knife of Memory,eng
5940,19164,"Dante Alighieri, Robert M. Durling",1320.0,"Purgatorio (The Divine Comedy, #2)",ita
5941,7277715,David Baldacci,2010.0,"Deliver Us from Evil (A. Shaw, #2)",eng
5942,13586743,Jonathan Tropper,2009.0,One Last Thing Before I Go,
5943,6609549,"Julie Anne Peters, C.J. Bott",2009.0,"By the Time You Read This, I'll Be Dead",
5944,15801668,Denise Kiernan,2013.0,The Girls of Atomic City: The Untold Story of the Women Who Helped Win World War II,eng
5945,21340,"Dean Koontz, Ed Gorman, John Bedford Lloyd",2005.0,"City of Night (Dean Koontz's Frankenstein, #2)",
5946,215540,D.J. MacHale,2005.0,"The Quillan Games (Pendragon, #7)",eng
5947,6820,David Mitchell,2001.0,number9dream,
5948,3384,Douglas Coupland,1998.0,Girlfriend in a Coma,eng
5949,92227,Stephen King,1996.0,"The Green Mile, Part 1: The Two Dead Girls",eng
5950,16200,Mark Dunn,2001.0,Ella Minnow Pea: A Novel in Letters,eng
5951,938544,Steven Erikson,2008.0,"Toll the Hounds (The Malazan Book of the Fallen, #8)",eng
5952,1430213,Tess Gerritsen,2007.0,The Bone Garden ,eng
5953,994156,Dee Lestari,2001.0,"Supernova: Ksatria, Puteri, dan Bintang Jatuh",ind
5954,23019294,Paul Tremblay,2015.0,A Head Full of Ghosts,eng
5955,22889767,Gretchen Rubin,2015.0,Better Than Before: Mastering the Habits of Our Everyday Lives,eng
5956,18210706,Ben Aaronovitch,2013.0,"Broken Homes (Peter Grant, #4)",eng
5957,169959,Raymond E. Feist,1992.0,"The King's Buccaneer (Krondor's Sons, #2)",eng
5958,16248114,"Isabel Allende, Anne McLean",2011.0,Maya's Notebook,eng
5959,6609764,Rita Williams-Garcia,2010.0,"One Crazy Summer (Gaither Sisters, #1)",eng
5960,7011403,Robin Hobb,2010.0,"Dragon Haven (Rain Wild Chronicles, #2)",eng
5961,18035,P.G. Wodehouse,1934.0,"Right Ho, Jeeves (Jeeves, #6)",eng
5962,3359940,"Pseudonymous Bosch, Gilbert Ford",2008.0,"If You're Reading This, It's Too Late (Secret, #2)",eng
5963,296942,Erin Hunter,2005.0,"Moonrise (Warriors: The New Prophecy, #2)",eng
5964,1316382,Jason F. Wright,2007.0,The Wednesday Letters,eng
5965,6371117,"Lili St. Crow, Lilith Saintcrow",2009.0,"Betrayals (Strange Angels, #2)",eng
5966,13134,"James Patterson, Howard Roughan",2007.0,You've Been Warned,eng
5967,444347,"Blue Balliett, Brett Helquist",2004.0,"Chasing Vermeer (Chasing Vermeer, #1)",eng
5968,53834,Philip Yancey,1995.0,The Jesus I Never Knew,eng
5969,80630,Greg Iles,2005.0,Turning Angel,eng
5970,7743783,Alice Clayton,2010.0,"The Unidentified Redhead (Redhead, #1)",eng
5971,7905977,"Dav Pilkey, George Beard, Harold Hutchins",2010.0,"The Adventures of Ook and Gluk, Kung-Fu Cavemen from the Future",eng
5972,20413,"Robert Louis Stevenson, Tasha Tudor",1885.0,A Child's Garden of Verses,eng
5973,9914,Bret Easton Ellis,1994.0,The Informers,eng
5974,22054340,Kiera Cass,2014.0,"The Queen (The Selection, #0.4)",eng
5975,7202829,James Rollins,2010.0,"The Devil Colony (Sigma Force, #7)",eng
5976,7469664,"Robert Kirkman, Charlie Adlard",2010.0,"The Walking Dead, Vol. 12: Life Among Them",eng
5977,20587777,Jane Smiley,2014.0,"Some Luck (Last Hundred Years: A Family Saga, #1)",eng
5978,72657,"Paulo Freire, Myra Bergman Ramos, Donaldo Macedo, Richard Shaull",1968.0,Pedagogy of the Oppressed,eng
5979,17262540,Ian Doescher,2013.0,"William Shakespeare's Star Wars: Verily, A New Hope (William Shakespeare's Star Wars, #4)",eng
